latitude,longitude,elevation,time,temp,dwpt,rhum,prcp,snow,wdir,wspd,pres,tsun,coco,exact_time,day_of_week
2.71979833,101.93910667,46.1,2025-03-31 03:52:49+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:52:49,Понедельник
2.71981333,101.93906167,45.7,2025-03-31 03:52:53+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:52:53,Понедельник
2.71983,101.939,44.5,2025-03-31 03:52:59+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:52:59,Понедельник
2.719855,101.93894167,43.3,2025-03-31 03:53:05+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:53:05,Понедельник
2.719885,101.93889833,42.8,2025-03-31 03:53:09+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:53:09,Понедельник
2.71991667,101.93884333,42.4,2025-03-31 03:53:14+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:53:14,Понедельник
2.719935,101.93879333,43.0,2025-03-31 03:53:18+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:53:18,Понедельник
2.71995833,101.93874,43.1,2025-03-31 03:53:23+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:53:23,Понедельник
2.719975,101.93869167,43.8,2025-03-31 03:53:27+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:53:27,Понедельник
2.71999333,101.93862667,44.1,2025-03-31 03:53:32+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:53:32,Понедельник
2.72000167,101.93857333,43.9,2025-03-31 03:53:36+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:53:36,Понедельник
2.72000833,101.93850833,43.4,2025-03-31 03:53:41+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:53:41,Понедельник
2.72002833,101.938445,43.5,2025-03-31 03:53:47+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:53:47,Понедельник
2.720055,101.93839833,43.4,2025-03-31 03:53:51+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:53:51,Понедельник
2.72008667,101.93835333,43.0,2025-03-31 03:53:56+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:53:56,Понедельник
2.72011833,101.93830833,42.3,2025-03-31 03:54:01+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:54:01,Понедельник
2.72013333,101.93826333,42.4,2025-03-31 03:54:05+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:54:05,Понедельник
2.72014667,101.938215,42.6,2025-03-31 03:54:09+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:54:09,Понедельник
2.72016667,101.93816833,42.6,2025-03-31 03:54:13+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:54:13,Понедельник
2.72019333,101.93812333,42.3,2025-03-31 03:54:17+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:54:17,Понедельник
2.72021,101.93807667,42.5,2025-03-31 03:54:21+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:54:21,Понедельник
2.72022333,101.93803167,42.5,2025-03-31 03:54:25+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:54:25,Понедельник
2.72024667,101.93799,42.7,2025-03-31 03:54:30+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:54:30,Понедельник
2.72026333,101.93793833,43.8,2025-03-31 03:54:36+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:54:36,Понедельник
2.72029,101.93788,44.4,2025-03-31 03:54:41+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:54:41,Понедельник
2.72033667,101.93783667,45.8,2025-03-31 03:54:47+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:54:47,Понедельник
2.72037833,101.93780333,46.3,2025-03-31 03:54:51+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:54:51,Понедельник
2.72042,101.937775,46.0,2025-03-31 03:54:56+00:00,29.8,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:54:56,Понедельник
2.72047833,101.937755,44.8,2025-03-31 03:55:02+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:02,Понедельник
2.720525,101.93774,43.3,2025-03-31 03:55:06+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:06,Понедельник
2.72055,101.9377,42.4,2025-03-31 03:55:11+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:11,Понедельник
2.72056167,101.93763667,40.9,2025-03-31 03:55:17+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:17,Понедельник
2.720575,101.93758667,40.8,2025-03-31 03:55:21+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:21,Понедельник
2.720625,101.93756667,40.8,2025-03-31 03:55:25+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:25,Понедельник
2.72068167,101.937575,40.8,2025-03-31 03:55:28+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:28,Понедельник
2.72072833,101.93757333,40.8,2025-03-31 03:55:32+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:32,Понедельник
2.72077333,101.93756167,40.8,2025-03-31 03:55:38+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:38,Понедельник
2.72081833,101.937575,41.3,2025-03-31 03:55:43+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:43,Понедельник
2.720865,101.93758,41.4,2025-03-31 03:55:47+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:47,Понедельник
2.72092667,101.93758833,41.6,2025-03-31 03:55:51+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:51,Понедельник
2.72098333,101.93763,42.7,2025-03-31 03:55:56+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:56,Понедельник
2.72103,101.937675,43.4,2025-03-31 03:55:59+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:55:59,Понедельник
2.72138667,101.93757,62.2,2025-03-31 03:56:22+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:56:22,Понедельник
2.72135167,101.937615,62.5,2025-03-31 03:56:23+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:56:23,Понедельник
2.721415,101.93764833,61.4,2025-03-31 03:56:24+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:56:24,Понедельник
2.72143833,101.93769,60.2,2025-03-31 03:56:26+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:56:26,Понедельник
2.72147833,101.93772,53.0,2025-03-31 03:56:30+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:56:30,Понедельник
2.72152833,101.937735,49.7,2025-03-31 03:56:36+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:56:36,Понедельник
2.72158,101.93776167,48.5,2025-03-31 03:56:42+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:56:42,Понедельник
2.72163,101.937765,47.0,2025-03-31 03:56:47+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:56:47,Понедельник
2.72168,101.93777167,46.2,2025-03-31 03:56:52+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:56:52,Понедельник
2.72172667,101.93777833,45.4,2025-03-31 03:56:56+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:56:56,Понедельник
2.72179,101.93777,45.5,2025-03-31 03:57:02+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:57:02,Понедельник
2.721825,101.93771667,45.6,2025-03-31 03:57:08+00:00,29.9,23.8,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:57:08,Понедельник
2.72184667,101.93765,47.0,2025-03-31 03:57:14+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:57:14,Понедельник
2.72188833,101.93762833,47.5,2025-03-31 03:57:17+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:57:17,Понедельник
2.72194,101.93761667,47.4,2025-03-31 03:57:20+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:57:20,Понедельник
2.72198333,101.93760333,48.0,2025-03-31 03:57:23+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:57:23,Понедельник
2.72199333,101.93755667,49.2,2025-03-31 03:57:26+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:57:26,Понедельник
2.72198833,101.937505,50.2,2025-03-31 03:57:29+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:57:29,Понедельник
2.72199833,101.937455,53.8,2025-03-31 03:57:35+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:57:35,Понедельник
2.721945,101.93713833,64.8,2025-03-31 03:59:24+00:00,29.7,23.6,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:59:24,Понедельник
2.721865,101.93706833,64.3,2025-03-31 03:59:26+00:00,29.7,23.6,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:59:26,Понедельник
2.72181,101.936865,63.6,2025-03-31 03:59:29+00:00,29.7,23.6,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:59:29,Понедельник
2.72180333,101.93681667,63.1,2025-03-31 03:59:32+00:00,29.7,23.6,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:59:32,Понедельник
2.72178333,101.93676,63.0,2025-03-31 03:59:35+00:00,29.7,23.6,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:59:35,Понедельник
2.72177167,101.93671,62.9,2025-03-31 03:59:38+00:00,29.7,23.6,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:59:38,Понедельник
2.721845,101.936715,62.8,2025-03-31 03:59:41+00:00,29.7,23.6,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:59:41,Понедельник
2.72187167,101.936675,60.1,2025-03-31 03:59:50+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:59:50,Понедельник
2.72188333,101.936625,59.0,2025-03-31 03:59:56+00:00,29.8,23.7,70.0,0.0,,295.0,6.0,1010.0,,3.0,03:59:56,Понедельник
2.7219,101.93657167,59.7,2025-03-31 04:00:05+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:00:05,Понедельник
2.72180167,101.93646333,60.8,2025-03-31 04:00:14+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:00:14,Понедельник
2.72175,101.93652,63.0,2025-03-31 04:00:23+00:00,30.7,22.8,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:00:23,Понедельник
2.72175667,101.936425,53.9,2025-03-31 04:00:32+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:00:32,Понедельник
2.72182,101.93641833,54.5,2025-03-31 04:00:35+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:00:35,Понедельник
2.72187667,101.93645833,55.5,2025-03-31 04:00:41+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:00:41,Понедельник
2.72183833,101.93642333,54.4,2025-03-31 04:00:48+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:00:48,Понедельник
2.72185833,101.936375,53.0,2025-03-31 04:00:53+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:00:53,Понедельник
2.72189167,101.93634167,52.5,2025-03-31 04:00:57+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:00:57,Понедельник
2.72185333,101.936305,52.3,2025-03-31 04:01:03+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:01:03,Понедельник
2.721805,101.93629167,51.8,2025-03-31 04:01:08+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:01:08,Понедельник
2.72178833,101.93635667,51.5,2025-03-31 04:01:14+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:01:14,Понедельник
2.72174,101.93642167,51.8,2025-03-31 04:01:19+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:01:19,Понедельник
2.72179167,101.93644,52.0,2025-03-31 04:01:24+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:01:24,Понедельник
2.72184667,101.93647167,53.3,2025-03-31 04:01:32+00:00,30.8,22.9,63.0,0.0,,206.0,7.0,1010.0,,2.0,04:01:32,Понедельник
22.7117963,87.8538366,-46.4,2025-04-02 05:16:48+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:16:48,Среда
22.7117898,87.8538409,-45.1,2025-04-02 05:16:54+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:16:54,Среда
22.7117924,87.853843,-45.1,2025-04-02 05:17:00+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:17:00,Среда
22.7117948,87.8538484,-44.9,2025-04-02 05:17:06+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:17:06,Среда
22.7117963,87.8538472,-44.9,2025-04-02 05:17:12+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:17:12,Среда
22.7117857,87.8539536,-49.0,2025-04-02 05:17:18+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:17:18,Среда
22.7118326,87.8540227,-48.0,2025-04-02 05:17:24+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:17:24,Среда
22.7119098,87.8540503,-45.2,2025-04-02 05:17:30+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:17:30,Среда
22.7119522,87.8540681,-44.0,2025-04-02 05:17:36+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:17:36,Среда
22.711976,87.8540868,-43.6,2025-04-02 05:17:42+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:17:42,Среда
22.7120326,87.8541321,-43.7,2025-04-02 05:17:48+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:17:48,Среда
22.7120935,87.8541649,-44.2,2025-04-02 05:17:54+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:17:54,Среда
22.7121427,87.854201,-43.2,2025-04-02 05:18:00+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:18:00,Среда
22.7122201,87.8542782,-45.5,2025-04-02 05:18:06+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:18:06,Среда
22.7122516,87.8544389,-47.6,2025-04-02 05:18:12+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:18:12,Среда
22.7122336,87.8545629,-47.7,2025-04-02 05:18:18+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:18:18,Среда
22.7122064,87.8546883,-46.6,2025-04-02 05:18:24+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:18:24,Среда
22.7121624,87.8548564,-47.5,2025-04-02 05:18:30+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:18:30,Среда
22.7121313,87.8549899,-48.3,2025-04-02 05:18:36+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:18:36,Среда
22.7121055,87.8551046,-48.4,2025-04-02 05:18:42+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:18:42,Среда
22.7120783,87.8552369,-48.1,2025-04-02 05:18:48+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:18:48,Среда
22.7120643,87.8552881,-49.1,2025-04-02 05:18:54+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:18:54,Среда
22.7120485,87.8552906,-49.7,2025-04-02 05:19:00+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:19:00,Среда
22.7120662,87.855254,-50.6,2025-04-02 05:19:06+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:19:06,Среда
22.7120854,87.8552292,-50.7,2025-04-02 05:19:12+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:19:12,Среда
22.7121033,87.8551828,-48.3,2025-04-02 05:19:18+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:19:18,Среда
22.7121167,87.8551306,-46.4,2025-04-02 05:19:24+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:19:24,Среда
22.7121385,87.8550817,-47.5,2025-04-02 05:19:30+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:19:30,Среда
22.712146,87.8550399,-47.0,2025-04-02 05:19:36+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:19:36,Среда
22.7121593,87.8549938,-47.0,2025-04-02 05:19:42+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:19:42,Среда
22.712146,87.8549434,-46.4,2025-04-02 05:19:48+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:19:48,Среда
22.7121536,87.8548881,-48.6,2025-04-02 05:19:54+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:19:54,Среда
22.7121668,87.8548194,-48.9,2025-04-02 05:20:00+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:20:00,Среда
22.712173,87.854753,-48.0,2025-04-02 05:20:06+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:20:06,Среда
22.7121855,87.8547076,-46.5,2025-04-02 05:20:12+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:20:12,Среда
22.7122028,87.8546606,-44.7,2025-04-02 05:20:18+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:20:18,Среда
22.7122192,87.8546019,-44.6,2025-04-02 05:20:24+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:20:24,Среда
22.7122268,87.854548,-45.4,2025-04-02 05:20:30+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:20:30,Среда
22.7122307,87.854491,-47.6,2025-04-02 05:20:36+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:20:36,Среда
22.7122447,87.8544427,-50.2,2025-04-02 05:20:42+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:20:42,Среда
22.712256,87.8543984,-51.3,2025-04-02 05:20:48+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:20:48,Среда
22.712247,87.8543485,-50.9,2025-04-02 05:20:54+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:20:54,Среда
22.7122357,87.8543084,-50.8,2025-04-02 05:21:00+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:21:00,Среда
22.7122249,87.8542817,-52.3,2025-04-02 05:21:06+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:21:06,Среда
22.7121772,87.8542767,-53.1,2025-04-02 05:21:12+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:21:12,Среда
22.7121343,87.854258,-52.5,2025-04-02 05:21:18+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:21:18,Среда
22.7121184,87.8542442,-51.6,2025-04-02 05:21:24+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:21:24,Среда
22.7120908,87.8542222,-53.3,2025-04-02 05:21:30+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:21:30,Среда
22.7120379,87.8541833,-53.2,2025-04-02 05:21:36+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:21:36,Среда
22.711976,87.85416,-52.6,2025-04-02 05:21:42+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:21:42,Среда
22.7119669,87.8541383,-51.6,2025-04-02 05:21:48+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:21:48,Среда
22.7119213,87.8540786,-52.0,2025-04-02 05:21:54+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:21:54,Среда
22.71186,87.854058,-49.5,2025-04-02 05:22:00+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:22:00,Среда
22.7118425,87.8540243,-51.0,2025-04-02 05:22:06+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:22:06,Среда
22.7117648,87.853954,-49.7,2025-04-02 05:22:12+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:22:12,Среда
22.7117782,87.8538674,-46.0,2025-04-02 05:22:18+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:22:18,Среда
22.7118595,87.8536492,-51.4,2025-04-02 05:22:24+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:22:24,Среда
22.7119473,87.8534733,-53.9,2025-04-02 05:22:30+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:22:30,Среда
22.7120586,87.8532785,-54.0,2025-04-02 05:22:36+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:22:36,Среда
22.7121814,87.8531046,-53.7,2025-04-02 05:22:42+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:22:42,Среда
22.7123234,87.8529826,-53.4,2025-04-02 05:22:48+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:22:48,Среда
22.7124661,87.852873,-54.5,2025-04-02 05:22:54+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:22:54,Среда
22.7125988,87.8527542,-50.5,2025-04-02 05:23:00+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:23:00,Среда
22.7127699,87.8526908,-49.6,2025-04-02 05:23:06+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:23:06,Среда
22.7129564,87.8526507,-51.1,2025-04-02 05:23:12+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:23:12,Среда
22.7131545,87.8526382,-50.5,2025-04-02 05:23:18+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:23:18,Среда
22.7133311,87.8526404,-53.4,2025-04-02 05:23:24+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:23:24,Среда
22.7134472,87.8525834,-54.0,2025-04-02 05:23:30+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:23:30,Среда
22.7134442,87.8523703,-54.7,2025-04-02 05:23:36+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:23:36,Среда
22.7134309,87.8521849,-53.9,2025-04-02 05:23:42+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:23:42,Среда
22.7133929,87.8519921,-53.8,2025-04-02 05:23:48+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:23:48,Среда
22.7133457,87.8517982,-53.2,2025-04-02 05:23:54+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:23:54,Среда
22.7133317,87.8516473,-52.1,2025-04-02 05:24:00+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:24:00,Среда
22.7134107,87.8514982,-55.0,2025-04-02 05:24:06+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:24:06,Среда
22.7134786,87.8513132,-51.9,2025-04-02 05:24:12+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:24:12,Среда
22.7135034,87.8510758,-51.6,2025-04-02 05:24:18+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:24:18,Среда
22.7135364,87.8508526,-45.2,2025-04-02 05:24:24+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:24:24,Среда
22.7136023,87.8506768,-44.3,2025-04-02 05:24:30+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:24:30,Среда
22.7136823,87.850559,-47.4,2025-04-02 05:24:36+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:24:36,Среда
22.713849,87.8505498,-47.8,2025-04-02 05:24:42+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:24:42,Среда
22.7140368,87.8505945,-52.5,2025-04-02 05:24:48+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:24:48,Среда
22.7142125,87.850596,-54.0,2025-04-02 05:24:54+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:24:54,Среда
22.7143512,87.8506064,-54.0,2025-04-02 05:25:00+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:25:00,Среда
22.7144396,87.8506063,-56.2,2025-04-02 05:25:06+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:25:06,Среда
22.7145607,87.850625,-53.9,2025-04-02 05:25:12+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:25:12,Среда
22.7147204,87.8506534,-53.2,2025-04-02 05:25:18+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:25:18,Среда
22.7149107,87.8506818,-54.8,2025-04-02 05:25:24+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:25:24,Среда
22.7150587,87.8508316,-52.8,2025-04-02 05:25:30+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:25:30,Среда
22.7151002,87.8510385,-51.5,2025-04-02 05:25:36+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:25:36,Среда
22.7151032,87.8510996,-51.0,2025-04-02 05:25:42+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:25:42,Среда
22.7151018,87.8511077,-49.8,2025-04-02 05:25:48+00:00,31.6,24.2,65.0,0.0,,235.0,7.2,1011.9,,1.0,05:25:48,Среда
